"rep","method","richness_mae_test","feasible_and_stable_balanced_accuracy_test","composition_balanced_accuracy_mean_test","abundance_mae_mean_test","richness_mae_train","feasible_and_stable_balanced_accuracy_train","composition_balanced_accuracy_mean_train","abundance_mae_mean_train","experimental_design","num_train","num_species_dataset","num_replicates_dataset","num_cases_dataset","num_losses_mean_train","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean_train","abundance_final_skewness_nonzero_mean_train"
9,"naive",1.31441048034935,NA,0.877686403508772,0.0163136371245779,1.26966292134831,NA,0.878585112205802,0.0152315175372108,"mixed",89,8,2,547,1.26966292134831,0.0939466666666667,1.86272452479151,0.0521244964932161,1.92295807047174,0.201963036750848
10,"naive",1.33624454148472,NA,0.873890455304929,0.016295454838513,1.15730337078652,NA,0.898481116584565,0.0158044556399989,"mixed",89,8,2,547,1.15730337078652,0.0939466666666667,1.86272452479151,0.0521244964932161,1.94759671205051,0.0939122815947964
1,"love + reshuffle",1.01942653066114,NA,0.524374672946102,0.0221921148520134,1.0600565271793,NA,0.510010822510823,0.0238609870828727,"mixed",89,8,2,547,1.26966292134831,0.0939466666666667,1.86272452479151,0.0521244964932161,1.78993117370719,-0.0427358259831959
2,"love + reshuffle",0.812895417283124,NA,0.496488617376775,0.0217358739340373,0.962358975090664,NA,0.511781609195402,0.0230097737643964,"mixed",89,8,2,547,1.51685393258427,0.0939466666666667,1.86272452479151,0.0521244964932161,1.8119884825562,0.0302332272227739
3,"love + reshuffle",0.919087361841556,NA,0.490290423861852,0.0198008115045692,0.775096117561292,NA,0.528395562770563,0.0204623822375069,"mixed",89,8,2,547,1.47191011235955,0.0939466666666667,1.86272452479151,0.0521244964932161,1.96780047213541,0.0958906637889967
4,"love + reshuffle",0.836259579082003,NA,0.539104782882316,0.0197296601666192,0.784885658950149,NA,0.54543873729267,0.0204115778017507,"mixed",89,8,2,547,1.48314606741573,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80519660054195,-0.00790688343344476
5,"love + reshuffle",0.941065629908666,NA,0.557268445839874,0.0208724765711396,1.10063654898224,NA,0.580519480519481,0.0222867846529515,"mixed",89,8,2,547,1.15730337078652,0.0939466666666667,1.86272452479151,0.0521244964932161,1.84098836925349,0.051573753317375
6,"love + reshuffle",0.876306484316819,NA,0.497158555729984,0.0204448251256509,0.97282459465261,NA,0.511066017316017,0.0237138242036888,"mixed",89,8,2,547,1.40449438202247,0.0939466666666667,1.86272452479151,0.0521244964932161,1.7898185670908,0.0108561106730797
7,"love + reshuffle",0.865089311087936,NA,0.528833647996644,0.0206251297210004,0.830954901852699,NA,0.564713750668807,0.0218755045659547,"mixed",89,8,2,547,1.42696629213483,0.0939466666666667,1.86272452479151,0.0521244964932161,1.85708862521203,0.058842291002757
8,"love + reshuffle",0.917965559194774,NA,0.512062093559891,0.0209413103320814,1.00865079428456,NA,0.511717495987159,0.0212495665019971,"mixed",89,8,2,547,1.15730337078652,0.0939466666666667,1.86272452479151,0.0521244964932161,1.95942226143741,0.183194821304377
9,"love + reshuffle",0.952519878385754,NA,0.535577931613174,0.0209109240716544,1.0013257611213,NA,0.56131621187801,0.022497272197796,"mixed",89,8,2,547,1.23595505617978,0.0939466666666667,1.86272452479151,0.0521244964932161,1.78931352143055,-0.0070760521837483
10,"love + reshuffle",0.885404378652676,NA,0.493864065449969,0.0210802097091978,0.949137574040688,NA,0.495906902086677,0.0228892847852072,"mixed",89,8,2,547,1.35955056179775,0.0939466666666667,1.86272452479151,0.0521244964932161,1.85665868566807,0.0687906415488987
1,"love",0.662290806938641,NA,0.909278404344194,0.00680517487486593,0.496884974440697,NA,0.969157088122605,0.00354556087862843,"mixed",89,8,2,547,1.49438202247191,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88758064341249,0.21897047685465
2,"love",0.565970444946074,NA,0.918885043003986,0.0068264892727004,0.377494803711807,NA,0.974157303370787,0.00234597833524056,"mixed",89,8,2,547,1.06741573033708,0.0939466666666667,1.86272452479151,0.0521244964932161,1.78627912400034,-0.010161806573122
3,"love",0.578341193599914,NA,0.919357037969373,0.00628441888766453,0.437047795299741,NA,0.979775280898876,0.00292656064835781,"mixed",89,8,2,547,1.12359550561798,0.0939466666666667,1.86272452479151,0.0521244964932161,1.89730233398986,0.0116588588811311
4,"love",0.569470726949018,NA,0.90343537414966,0.00603548620102938,0.412248478402407,NA,0.987405303030303,0.00241788331208329,"mixed",89,8,2,547,1.17977528089888,0.0939466666666667,1.86272452479151,0.0521244964932161,1.87341434137679,-0.0238287016827787
5,"love",0.54322951445014,NA,0.923762428048142,0.00671595106877536,0.499089865918413,NA,0.970833333333333,0.00302477931801739,"mixed",89,8,2,547,1.58426966292135,0.0939466666666667,1.86272452479151,0.0521244964932161,1.81615027840252,0.123254133987408
6,"love",0.565289120596706,NA,0.912564102564103,0.00697983192900689,0.492627234055887,NA,0.982386363636364,0.00257010702056595,"mixed",89,8,2,547,1.42696629213483,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80266656364519,-0.135708329928347
7,"love",0.657293275298482,NA,0.918050334168755,0.00716711667090709,0.368042298021477,NA,0.981609195402299,0.00234454572088536,"mixed",89,8,2,547,1.34831460674157,0.0939466666666667,1.86272452479151,0.0521244964932161,1.81004068937759,-0.12114466390237
8,"love",0.701697174174705,NA,0.922451963241437,0.00713360634424489,0.391274759709103,NA,0.981034482758621,0.0030423976863955,"mixed",89,8,2,547,1.29213483146067,0.0939466666666667,1.86272452479151,0.0521244964932161,1.87657504546654,0.0285313700102569
9,"love",0.62231829414426,NA,0.905257936507937,0.00646301025265872,0.47375940970719,NA,0.973508483853311,0.00288805129841471,"mixed",89,8,2,547,1.06741573033708,0.0939466666666667,1.86272452479151,0.0521244964932161,1.96040137970524,-0.0158837091993274
10,"love",0.564677616831805,NA,0.898806901615272,0.00650637994934648,0.394733794990303,NA,0.978183520599251,0.00247915754913297,"mixed",89,8,2,547,1.34831460674157,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88597556885316,0.0055322312344415
1,"naive",1.65714285714286,NA,0.843795787545788,0.0174090727030533,0.149606299212598,NA,0.989313835770529,0.0116265071245249,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40761967944462,-0.0701870755538406
2,"naive",1.65714285714286,NA,0.843795787545788,0.0173891431992878,0.149606299212598,NA,0.989313835770529,0.0115705507837861,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.39363451727471,-0.0773904626334424
3,"naive",1.65714285714286,NA,0.843795787545788,0.0173901905767821,0.149606299212598,NA,0.989313835770529,0.0117679513126625,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40889850576899,-0.0666575162090025
4,"naive",1.66190476190476,NA,0.843452380952381,0.0174162016321527,0.133858267716535,NA,0.990438695163105,0.0116601490313285,"low-2",127,8,2,547,0.133858267716535,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40688079758888,-0.0667784092733543
5,"naive",1.6547619047619,NA,0.843967490842491,0.0174293292437737,0.15748031496063,NA,0.988751406074241,0.0115665336922202,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.42717858078388,-0.0764119032967714
6,"naive",1.65714285714286,NA,0.843795787545788,0.0173828839522857,0.149606299212598,NA,0.989313835770529,0.0117149338331405,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40532571329577,-0.070008734589208
7,"naive",1.65714285714286,NA,0.843795787545788,0.017440198898799,0.149606299212598,NA,0.989313835770529,0.0115835379302,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.41906031027999,-0.0630991438579428
8,"naive",1.65714285714286,NA,0.843795787545788,0.0174033548418646,0.149606299212598,NA,0.989313835770529,0.0115615968119053,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40290863448749,-0.0852469984003883
9,"naive",1.6547619047619,NA,0.843967490842491,0.0174118923791869,0.15748031496063,NA,0.988751406074241,0.0117719189311749,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.39362333870858,-0.0726557737745111
10,"naive",1.6547619047619,NA,0.843967490842491,0.0174155520534984,0.15748031496063,NA,0.988751406074241,0.011618800641649,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.42172134277948,-0.101435022537116
1,"love + reshuffle",1.07794609559567,NA,0.507285943223443,0.0180174016785832,0.46262406386557,NA,0.490813648293963,0.0143489870819608,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.38493936138883,-0.0997301535090398
2,"love + reshuffle",1.11156743755257,NA,0.514606227106227,0.0178693312785173,0.492030053221353,NA,0.514435695538058,0.0142871386464134,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.38543232221256,-0.068830546433991
3,"love + reshuffle",1.0592819067904,NA,0.5168211996337,0.0181799655460244,0.468997351186542,NA,0.523622047244094,0.0143673870989362,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.39833876026694,-0.0932476117912778
4,"love + reshuffle",1.13871705017968,NA,0.509363553113553,0.0177798072914121,0.479179940042694,NA,0.503562054743157,0.0144884026560343,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.41163235048728,-0.0825676494539687
5,"love + reshuffle",1.06862706290083,NA,0.507125686813187,0.0181370062999185,0.468550834266664,NA,0.509373828271466,0.0146439198616651,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.42084845713688,-0.0891770463137982
6,"love + reshuffle",1.09674643833625,NA,0.508482142857143,0.0177552358114032,0.465919220261933,NA,0.491282339707537,0.0139025142146903,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.41337494829857,-0.0830274836233496
7,"love + reshuffle",1.05770709823329,NA,0.491798305860806,0.0178997550302904,0.483106831680803,NA,0.505718035245594,0.0135755230710294,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.42166045388288,-0.0579503663967271
8,"love + reshuffle",1.15359973811164,NA,0.502621336996337,0.0180014161572069,0.484423124066087,NA,0.547900262467192,0.0144262027132089,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.44072397265008,-0.0794953539404478
9,"love + reshuffle",1.12110508759051,NA,0.498471840659341,0.0180904903194643,0.493029604947092,NA,0.500468691413573,0.013475937209636,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.39955483189125,-0.0827763710124661
10,"love + reshuffle",1.15783452614238,NA,0.511738782051282,0.0180910892182926,0.53553165462333,NA,0.505249343832021,0.0141732176533395,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.43055802241198,-0.0918459778968952
1,"love",0.860970826472246,NA,0.838799221611722,0.0110693601256314,0.216344222209345,NA,0.992125984251969,0.00148679664434791,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.42616790349672,-0.0831425958662892
2,"love",0.887945888366491,NA,0.849015567765568,0.0105364961066702,0.225414810376764,NA,0.992125984251969,0.00146794801041476,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40639998737358,-0.0686118459381448
3,"love",0.884831739361285,NA,0.839720695970696,0.0107644907962837,0.22379683743525,NA,0.992125984251969,0.00150500163036975,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40460352193324,-0.0679902905310421
4,"love",0.874216206786694,NA,0.820650183150183,0.0105380063177534,0.231971773090249,NA,0.990157480314961,0.00149823175607648,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40487873315699,-0.0767047868826819
5,"love",0.875914636782013,NA,0.809981684981685,0.0105003484495727,0.221564370835774,NA,0.992125984251969,0.00144133462944386,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.39842649194305,-0.0763382872103777
6,"love",0.871827829134798,NA,0.828199404761905,0.0108401818807172,0.220644310499989,NA,0.992125984251969,0.00146339476318698,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.37993655158215,-0.073460458726097
7,"love",0.869533078007462,NA,0.841311813186813,0.0107387489090967,0.231690832399431,NA,0.990157480314961,0.00139128479490529,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.41264391959961,-0.091424749077434
8,"love",0.846367499811291,NA,0.834449404761905,0.010858275009384,0.225438423148047,NA,0.990157480314961,0.00149254696080064,"low-2",127,8,2,547,0.141732283464567,0.0939466666666667,1.86272452479151,0.0521244964932161,2.41738137558242,-0.0790501555228739
9,"love",0.835898741703861,NA,0.820106456043956,0.0109309585416791,0.223287191136586,NA,0.992125984251969,0.00153443011353152,"low-2",127,8,2,547,0.149606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,2.38958502905834,-0.0813075853723194
10,"love",0.855681451740269,NA,0.834397893772894,0.0107507511923054,0.225489626485979,NA,0.990157480314961,0.00147984512406528,"low-2",127,8,2,547,0.15748031496063,0.0939466666666667,1.86272452479151,0.0521244964932161,2.42359461275851,-0.0580224111413207
1,"naive",1.53095238095238,NA,0.854190932967911,0.0167975115125543,0.566929133858268,NA,0.956065759637188,0.0139620048674038,"low-3",127,8,2,547,0.566929133858268,0.0939466666666667,1.86272452479151,0.0521244964932161,1.97679042314717,0.0125475169277598
2,"naive",1.51428571428571,NA,0.855557463369963,0.0165639805793696,0.622047244094488,NA,0.950787401574803,0.0147880152863222,"low-3",127,8,2,547,0.622047244094488,0.0939466666666667,1.86272452479151,0.0521244964932161,1.94594786212457,-0.0313247481781208
3,"naive",1.56190476190476,NA,0.852008928571429,0.0167217182067382,0.464566929133858,NA,0.962410948631421,0.0137835943721467,"low-3",127,8,2,547,0.464566929133858,0.0939466666666667,1.86272452479151,0.0521244964932161,2.01395763616751,0.114592106223787
4,"naive",1.5452380952381,NA,0.853134635149024,0.0167530449106023,0.519685039370079,NA,0.959561602418745,0.0137657253288408,"low-3",127,8,2,547,0.519685039370079,0.0939466666666667,1.86272452479151,0.0521244964932161,1.93302790649388,-0.0352903662393028
5,"naive",1.5547619047619,NA,0.852278177458034,0.016928814177514,0.488188976377953,NA,0.962396069538927,0.0134409673534011,"low-3",127,8,2,547,0.488188976377953,0.0939466666666667,1.86272452479151,0.0521244964932161,2.00215194780671,0.0733026207085823
6,"naive",1.55714285714286,NA,0.852049788740436,0.0168382674167233,0.480314960629921,NA,0.963151927437642,0.0133990979941333,"low-3",127,8,2,547,0.480314960629921,0.0939466666666667,1.86272452479151,0.0521244964932161,2.0618971491803,0.12318800418082
7,"naive",1.54285714285714,NA,0.853363023866621,0.0167069856775464,0.52755905511811,NA,0.95880574452003,0.0141729267408439,"low-3",127,8,2,547,0.52755905511811,0.0939466666666667,1.86272452479151,0.0521244964932161,1.9481289428814,0.0256140030783967
8,"naive",1.55714285714286,NA,0.852380952380952,0.0168745096549007,0.480314960629921,NA,0.961192350956131,0.0137307781334974,"low-3",127,8,2,547,0.480314960629921,0.0939466666666667,1.86272452479151,0.0521244964932161,1.89586755427239,-0.0554855373477932
9,"naive",1.53571428571429,NA,0.854040750915751,0.0166131961148296,0.551181102362205,NA,0.95575553055868,0.0143517929562657,"low-3",127,8,2,547,0.551181102362205,0.0939466666666667,1.86272452479151,0.0521244964932161,1.93355495661435,0.0726901804978781
10,"naive",1.55,NA,0.852981913919414,0.0167644083783402,0.503937007874016,NA,0.959223847019123,0.013862138343972,"low-3",127,8,2,547,0.503937007874016,0.0939466666666667,1.86272452479151,0.0521244964932161,1.82730263748851,-0.156773777290599
1,"love + reshuffle",0.879944586829001,NA,0.501667237638461,0.0213231272386635,0.576582121570179,NA,0.489852607709751,0.0216180414756705,"low-3",127,8,2,547,0.511811023622047,0.0939466666666667,1.86272452479151,0.0521244964932161,1.94388385743727,-0.0143997440755206
2,"love + reshuffle",0.760447523179554,NA,0.513072344322344,0.0212153599776444,0.651064350177309,NA,0.523190851143607,0.0218880678780926,"low-3",127,8,2,547,0.535433070866142,0.0939466666666667,1.86272452479151,0.0521244964932161,1.99923261223284,0.0673359917270454
3,"love + reshuffle",0.801390850978405,NA,0.510376602564103,0.0201268421939318,0.647787282388034,NA,0.512804649418823,0.0203647560353225,"low-3",127,8,2,547,0.622047244094488,0.0939466666666667,1.86272452479151,0.0521244964932161,1.95538070989561,-0.0066598461780878
4,"love + reshuffle",0.783760731104356,NA,0.497012362637363,0.0208225914500176,0.676425454791719,NA,0.517397825271841,0.0210223004997368,"low-3",127,8,2,547,0.52755905511811,0.0939466666666667,1.86272452479151,0.0521244964932161,1.95710548281213,-0.0822872333385765
5,"love + reshuffle",0.781403832952494,NA,0.508253205128205,0.0208214925868462,0.608511128860194,NA,0.504705661792276,0.0210887935592464,"low-3",127,8,2,547,0.52755905511811,0.0939466666666667,1.86272452479151,0.0521244964932161,1.879347755888,-0.11552033346454
6,"love + reshuffle",0.880649902874079,NA,0.513634806440562,0.0196837478505749,0.673948473806192,NA,0.52250566893424,0.0201468496914924,"low-3",127,8,2,547,0.47244094488189,0.0939466666666667,1.86272452479151,0.0521244964932161,1.92389869703389,-0.0296639485600623
7,"love + reshuffle",0.882077872531589,NA,0.507005823912299,0.0196543205736685,0.698003848586337,NA,0.503344671201814,0.0193544661125599,"low-3",127,8,2,547,0.480314960629921,0.0939466666666667,1.86272452479151,0.0521244964932161,1.99395312859169,0.00259576875166043
8,"love + reshuffle",0.805488843206532,NA,0.49114010989011,0.0203883053430181,0.565130484630886,NA,0.491244844394451,0.021586162485,"low-3",127,8,2,547,0.543307086614173,0.0939466666666667,1.86272452479151,0.0521244964932161,1.81948518886111,-0.053014671061543
9,"love + reshuffle",0.801787678177386,NA,0.484546703296703,0.0204489990699212,0.606559523108633,NA,0.498500187476565,0.0217300019937063,"low-3",127,8,2,547,0.511811023622047,0.0939466666666667,1.86272452479151,0.0521244964932161,1.90881801856969,0.0325606874887383
10,"love + reshuffle",0.88407013587602,NA,0.488003882608199,0.0209109427189519,0.654806010737563,NA,0.52108843537415,0.0213946915689727,"low-3",127,8,2,547,0.551181102362205,0.0939466666666667,1.86272452479151,0.0521244964932161,1.86876327153436,-0.0445705765817245
1,"love",0.613512747476946,NA,0.913360739979445,0.00842102760077576,0.320747036900623,NA,0.98630007558579,0.00282665996790952,"low-3",127,8,2,547,0.519685039370079,0.0939466666666667,1.86272452479151,0.0521244964932161,1.9923530901051,0.0606715823989308
2,"love",0.656463647158917,NA,0.876869932625328,0.00919246672036013,0.234891906987009,NA,0.989417989417989,0.00225354708950004,"low-3",127,8,2,547,0.551181102362205,0.0939466666666667,1.86272452479151,0.0521244964932161,1.92692604120546,-0.086280554953502
3,"love",0.599953771580614,NA,0.923204293707891,0.00809401041994691,0.304852379410732,NA,0.984126984126984,0.00230448953804496,"low-3",127,8,2,547,0.52755905511811,0.0939466666666667,1.86272452479151,0.0521244964932161,2.02513821306087,0.036310600378828
4,"love",0.603490520101204,NA,0.899037366142629,0.00785958027918766,0.391486771647585,NA,0.980666666666667,0.00235163011130248,"low-3",127,8,2,547,0.574803149606299,0.0939466666666667,1.86272452479151,0.0521244964932161,1.96351307014303,-0.0546251252028692
5,"love",0.664768202079754,NA,0.890145819093187,0.00854505618753655,0.337150357420085,NA,0.988,0.00239775177963119,"low-3",127,8,2,547,0.543307086614173,0.0939466666666667,1.86272452479151,0.0521244964932161,1.95042210775683,0.0066912827100497
6,"love",0.647816515948723,NA,0.900582391229873,0.0086679881387872,0.29386627248364,NA,0.985827664399093,0.0023033381960506,"low-3",127,8,2,547,0.62992125984252,0.0939466666666667,1.86272452479151,0.0521244964932161,1.98449445562305,-0.0724472567605251
7,"love",0.554309937649971,NA,0.910800137362637,0.00817757591935628,0.233438228116182,NA,0.989688788901387,0.00186644597770002,"low-3",127,8,2,547,0.496062992125984,0.0939466666666667,1.86272452479151,0.0521244964932161,1.95701121757816,-0.0164654289847815
8,"love",0.554874387405265,NA,0.926619734432234,0.00838103704673995,0.218563084456967,NA,0.988845144356955,0.00227372641371621,"low-3",127,8,2,547,0.503937007874016,0.0939466666666667,1.86272452479151,0.0521244964932161,1.992311520346,-0.00765646393987729
9,"love",0.575867173630073,NA,0.906810897435897,0.00920057766291029,0.254137558952161,NA,0.984439445069366,0.00228582277556625,"low-3",127,8,2,547,0.496062992125984,0.0939466666666667,1.86272452479151,0.0521244964932161,2.05248074225581,0.0680354205045162
10,"love",0.621913985443499,NA,0.886319515815919,0.00878615748657623,0.289706567861683,NA,0.988945578231292,0.00227242334001781,"low-3",127,8,2,547,0.559055118110236,0.0939466666666667,1.86272452479151,0.0521244964932161,1.97300424132933,0.0229504457699194
1,"naive",1.25714285714286,NA,0.88278805527007,0.0163264692278495,1.47244094488189,NA,0.861422902494331,0.0166965402326795,"mixed",127,8,2,547,1.47244094488189,0.0939466666666667,1.86272452479151,0.0521244964932161,1.81494416453956,0.0171781002086856
2,"naive",1.24047619047619,NA,0.884969167523124,0.0160915254803435,1.52755905511811,NA,0.854204459561602,0.0165269613389309,"mixed",127,8,2,547,1.52755905511811,0.0939466666666667,1.86272452479151,0.0521244964932161,1.84750646984401,0.0891801127894316
3,"naive",1.34285714285714,NA,0.872587568681319,0.0162513259496247,1.18897637795276,NA,0.895003749531309,0.0158913450672546,"mixed",127,8,2,547,1.18897637795276,0.0939466666666667,1.86272452479151,0.0521244964932161,1.8292710497358,-0.119865225188427
4,"naive",1.28333333333333,NA,0.880692588786114,0.01603501446299,1.38582677165354,NA,0.868357898715042,0.0166920072599374,"mixed",127,8,2,547,1.38582677165354,0.0939466666666667,1.86272452479151,0.0521244964932161,1.78979281377012,-0.0141754874516013
5,"naive",1.2547619047619,NA,0.883137288328219,0.0161263136261226,1.48031496062992,NA,0.859898233486943,0.0159955798837176,"mixed",127,8,2,547,1.48031496062992,0.0939466666666667,1.86272452479151,0.0521244964932161,1.92142073751616,0.122192195089257
6,"naive",1.26428571428571,NA,0.884709375356857,0.0161407827139758,1.4488188976378,NA,0.855064247921391,0.0166964375977316,"mixed",127,8,2,547,1.4488188976378,0.0939466666666667,1.86272452479151,0.0521244964932161,1.85900292854845,0.110302710650618
7,"naive",1.23333333333333,NA,0.883646616541353,0.0160750443709545,1.5511811023622,NA,0.858380952380952,0.0164921410744131,"mixed",127,8,2,547,1.5511811023622,0.0939466666666667,1.86272452479151,0.0521244964932161,1.76770619850113,-0.0896370972885646
8,"naive",1.34047619047619,NA,0.874380495603517,0.0162052102425172,1.19685039370079,NA,0.889247921390779,0.0160879013996961,"mixed",127,8,2,547,1.19685039370079,0.0939466666666667,1.86272452479151,0.0521244964932161,1.89163479107892,0.0168195727180672
9,"naive",1.31904761904762,NA,0.875538003663004,0.0161673682151843,1.26771653543307,NA,0.885339332583427,0.0164807398209232,"mixed",127,8,2,547,1.26771653543307,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80869191789311,-0.14660134023934
10,"naive",1.33333333333333,NA,0.877380952380952,0.0161699418814599,1.22047244094488,NA,0.87931783824641,0.0166899809792673,"mixed",127,8,2,547,1.22047244094488,0.0939466666666667,1.86272452479151,0.0521244964932161,1.82596800031748,0.122862119353443
1,"love + reshuffle",0.80165861543278,NA,0.534932946925787,0.020696710326598,0.913321344747675,NA,0.528312211981567,0.0199799369841195,"mixed",127,8,2,547,1.18110236220472,0.0939466666666667,1.86272452479151,0.0521244964932161,1.94391483143039,0.0733365212109781
2,"love + reshuffle",0.966387457036154,NA,0.575586652930403,0.0213921716995396,1.1201282652478,NA,0.595416197975253,0.0215923166960134,"mixed",127,8,2,547,1.30708661417323,0.0939466666666667,1.86272452479151,0.0521244964932161,1.92286862274637,0.123694229225086
3,"love + reshuffle",0.818756544699623,NA,0.497183299156983,0.0208228260753242,0.809663827921686,NA,0.508085714285714,0.0210050629866415,"mixed",127,8,2,547,1.35433070866142,0.0939466666666667,1.86272452479151,0.0521244964932161,1.87744445725879,0.0133855267199778
4,"love + reshuffle",0.781874143186847,NA,0.544184981684982,0.0200246269001206,0.854188272355673,NA,0.540232470941132,0.0200042888134175,"mixed",127,8,2,547,1.48031496062992,0.0939466666666667,1.86272452479151,0.0521244964932161,1.93708538956417,0.180915961971227
5,"love + reshuffle",1.01469167264707,NA,0.580196886446886,0.0197633854482584,1.20480777999895,NA,0.570247469066367,0.0208969585439978,"mixed",127,8,2,547,1.25196850393701,0.0939466666666667,1.86272452479151,0.0521244964932161,1.87650215320259,0.0864382429013859
6,"love + reshuffle",0.879602759486705,NA,0.539442731529063,0.0203838573368631,0.922961790992175,NA,0.623204837490552,0.0206722572611057,"mixed",127,8,2,547,1.62992125984252,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80413366718925,-0.0721689437944673
7,"love + reshuffle",0.925773949366503,NA,0.559837844010506,0.0185034703595302,0.951632541172229,NA,0.573091458805745,0.0192874272358067,"mixed",127,8,2,547,1.52755905511811,0.0939466666666667,1.86272452479151,0.0521244964932161,1.77057091318514,-0.127286117168918
8,"love + reshuffle",0.933503575685407,NA,0.533470366563892,0.0210320589517417,1.00942308579372,NA,0.547108843537415,0.0220110584050732,"mixed",127,8,2,547,1.31496062992126,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88653212564249,0.0772529523721031
9,"love + reshuffle",0.894865220641785,NA,0.51727760648624,0.0224366357485926,0.931870259464383,NA,0.510222978080121,0.0214649651629964,"mixed",127,8,2,547,1.39370078740157,0.0939466666666667,1.86272452479151,0.0521244964932161,1.90810305054012,0.0816401889531669
10,"love + reshuffle",0.85343329232157,NA,0.557539682539683,0.0205801891611682,0.880942923200214,NA,0.558380574452003,0.0217457208437707,"mixed",127,8,2,547,1.34645669291339,0.0939466666666667,1.86272452479151,0.0521244964932161,1.86776301232852,0.0144634709899395
1,"love",0.624294166722512,NA,0.932208518899166,0.00583600691653601,0.381398421262703,NA,0.974603174603175,0.00307610177738187,"mixed",127,8,2,547,1.24409448818898,0.0939466666666667,1.86272452479151,0.0521244964932161,1.85899658277701,-0.041458593409208
2,"love",0.572931239955679,NA,0.942663012447185,0.00541420907980737,0.454142136949695,NA,0.976851851851852,0.0026316118500289,"mixed",127,8,2,547,1.14173228346457,0.0939466666666667,1.86272452479151,0.0521244964932161,1.963597545051,0.180996133500908
3,"love",0.588104005850077,NA,0.914342811465114,0.00603971747138738,0.442263746363758,NA,0.964777021919879,0.00313505046548144,"mixed",127,8,2,547,1.49606299212598,0.0939466666666667,1.86272452479151,0.0521244964932161,1.82654183051254,-0.0917018901850394
4,"love",0.577172179919181,NA,0.935974077880553,0.00579546688667013,0.447038986292542,NA,0.967054043839758,0.00362062269393383,"mixed",127,8,2,547,1.40944881889764,0.0939466666666667,1.86272452479151,0.0521244964932161,1.78197333071333,0.0408462918208097
5,"love",0.61039392493475,NA,0.920614936622131,0.00679346851489923,0.324378221842401,NA,0.976917989417989,0.00289751679798844,"mixed",127,8,2,547,1.17322834645669,0.0939466666666667,1.86272452479151,0.0521244964932161,1.85850212905626,0.0926034764055134
