"a","b","c","d","e","f","g","h","i","j","k","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
1,0,1,1,0,0,1,1,0,1,0,FALSE,FALSE,3,1.7976727950152e+103,0,2.72966374478461e+103,0,0,0,0,3.16457016227306e-264,0,0.0793743845203708,0
0,1,1,1,0,0,1,1,0,1,0,FALSE,FALSE,2,0,2.06711999381979e-192,3.8332797527787,1.1627830848902e-70,0,0,9.88131291682493e-324,-2.3737470546233e-188,0,1.39440735935664,0
1,1,1,1,0,0,1,1,0,1,0,FALSE,FALSE,3,5.00211057797428e+73,0,7.59541999520819e+73,0,0,0,0,0,0,0.188866395343009,0
0,0,0,0,1,0,1,1,0,1,0,TRUE,TRUE,3,0,0,0,0,0.205843619329426,0,0.191125759175025,4.94065645841247e-324,0,1.94458082149186,0
1,0,0,0,1,0,1,1,0,1,0,FALSE,FALSE,2,1.46843422291362,0,0,0,8.98446844208923e-12,0,6.50307622573492e-192,-4.94065645841247e-324,0,1.58120792485826,0
0,1,0,0,1,0,1,1,0,1,0,TRUE,TRUE,2,0,2.72940607637992,0,0,3.96748597958866e-172,0,1.97626258336499e-323,4.94065645841247e-324,0,1.82698181217168,0
1,1,0,0,1,0,1,1,0,1,0,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,0,1.48219693752374e-323,0,4.94065645841247e-324,0,0,2.27967657303827,0
0,0,1,0,1,0,1,1,0,1,0,FALSE,FALSE,2,0,0,3.83327975277871,0,1.75288128009552e-164,0,9.88131291682493e-324,0,0,1.39440735935665,0
1,0,1,0,1,0,1,1,0,1,0,FALSE,FALSE,3,1.9858857758975e+103,0,3.01545443574747e+103,0,0,0,9.88131291682493e-324,2.14916763082283e-264,0,0.0823860275827362,0
0,1,1,0,1,0,1,1,0,1,0,FALSE,FALSE,2,0,9.03530714330697e-189,3.83327975277871,0,1.272897575263e-164,0,9.88131291682493e-324,0,0,1.39440735935665,0
1,1,1,0,1,0,1,1,0,1,0,FALSE,FALSE,3,8.18517809806833e+73,0,1.24287267187096e+74,0,0,0,0,0,0,0.192551059341643,0
0,0,0,1,1,0,1,1,0,1,0,TRUE,TRUE,4,0,0,0,0.458807821575466,0.136023582246996,0,0.132116391508529,4.94065645841247e-324,0,1.71100663102696,0
1,0,0,1,1,0,1,1,0,1,0,TRUE,TRUE,3,1.5944416167634,0,0,0.112199185491557,8.96296375844698e-28,0,1.68729197378215e-231,4.94065645841247e-324,0,1.56426843622472,0
0,1,0,1,1,0,1,1,0,1,0,FALSE,FALSE,2,0,2.72940607637993,0,6.69542392520359e-44,5.95436904201003e-176,0,1.97626258336499e-323,-4.94065645841247e-324,0,1.82698181217168,0
1,1,0,1,1,0,1,1,0,1,0,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,1.48219693752374e-323,0,4.94065645841247e-324,0,0,2.27967657303827,0
0,0,1,1,1,0,1,1,0,1,0,TRUE,TRUE,2,0,0,3.8332797527787,1.15705166862505e-70,1.68400704083978e-167,0,9.88131291682493e-324,4.3978367519219e-190,0,1.39440735935664,0
1,0,1,1,1,0,1,1,0,1,0,FALSE,FALSE,3,5.85355753288004e+73,0,8.88829369828576e+73,0,0,0,0,0,0,0.190706346886615,0
0,1,1,1,1,0,1,1,0,1,0,FALSE,FALSE,2,0,1.62257380990151e-192,3.8332797527787,9.85060238747121e-71,1.07363135129353e-167,0,9.88131291682493e-324,-3.14031538055697e-186,0,1.39440735935664,0
1,1,1,1,1,0,1,1,0,1,0,FALSE,FALSE,3,1.4110739687662e+74,0,2.14263544758038e+74,0,0,0,0,0,0,0.190468047111907,0
0,0,0,0,0,1,1,1,0,1,0,TRUE,TRUE,3,0,0,0,0,0,1.14701587480956,0.0691119704880124,9.88131291682493e-324,0,1.2179271381373,0
1,0,0,0,0,1,1,1,0,1,0,TRUE,TRUE,3,0.893523213152896,0,0,0,0,1.21294731179468,2.00396757683955e-171,4.94065645841247e-324,0,1.16927780038777,0
0,1,0,0,0,1,1,1,0,1,0,TRUE,TRUE,3,0,2.31682582325148,0,0,0,1.32833220811125,1.97626258336499e-323,4.94065645841247e-324,0,1.35756565702661,0
1,1,0,0,0,1,1,1,0,1,0,FALSE,FALSE,4,1.83325263036388,3.93963832429271,0,0,0,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,0
0,0,1,0,0,1,1,1,0,1,0,FALSE,FALSE,3,0,0,3.21187032618372,0,0,1.26689445223122,9.88131291682493e-324,-4.94065645841247e-324,0,1.01119950632896,0
1,0,1,0,0,1,1,1,0,1,0,FALSE,FALSE,3,7.21777660902627e+73,0,1.11204836842135e+74,0,0,5.71428516774931e+72,0,0,0,3.60683392210687e-50,0
0,1,1,0,0,1,1,1,0,1,0,FALSE,FALSE,3,0,2.89380018292546e-159,3.21187032618372,0,0,1.26689445223122,9.88131291682493e-324,0,0,1.01119950632896,0
1,1,1,0,0,1,1,1,0,1,0,FALSE,FALSE,3,7.14389263097495e+73,0,1.10066500735393e+74,0,0,5.65579151481647e+72,0,0,0,3.66506724250849e-50,0
0,0,0,1,0,1,1,1,0,1,0,TRUE,TRUE,3,0,0,0,0.590648713233667,0,1.46686381943169,1.0309701732543e-50,4.94065645841247e-324,0,0.927437336466984,0
1,0,0,1,0,1,1,1,0,1,0,TRUE,TRUE,4,1.18278089605024,0,0,0.334556817892041,0,1.39538723176223,4.17077343292771e-275,4.94065645841247e-324,0,1.05680885411457,0
0,1,0,1,0,1,1,1,0,1,0,FALSE,FALSE,4,0,2.40820234797618,0,0.0799726414638875,0,1.37484753174848,1.97626258336499e-323,0,0,1.33706219227964,0
1,1,0,1,0,1,1,1,0,1,0,FALSE,FALSE,4,1.83325263036388,3.9396383242927,0,2.5399481807737e-214,0,1.52854538496677,4.94065645841247e-324,-3.50900860601381e-16,0,1.56524644890271,0
0,0,1,1,0,1,1,1,0,1,0,FALSE,FALSE,4,0,0,3.20240717893719,0.0331233089881082,0,1.28328001781294,-9.88131291682493e-324,-4.94065645841247e-324,0,0.999566254979538,0
1,0,1,1,0,1,1,1,0,1,0,FALSE,FALSE,3,2.1874564289124e+74,0,3.37023086821881e+74,0,0,1.73180059510294e+73,0,0,0,1.65035443955446e-50,0
0,1,1,1,0,1,1,1,0,1,0,FALSE,FALSE,4,0,2.9279243213578e-156,3.20240717893722,0.0331233089880128,0,1.28328001781289,-9.88131291682493e-324,0,0,0.999566254979577,0
1,1,1,1,0,1,1,1,0,1,0,FALSE,FALSE,3,3.43510223313877e+74,0,5.29248831135232e+74,0,0,2.71955683914887e+73,0,0,0,1.22965682815599e-50,0
0,0,0,0,1,1,1,1,0,1,0,FALSE,FALSE,3,0,0,0,0,0.603895797632297,1.22644338659067,2.86329365378496e-90,0,0,1.82893086786037,0
1,0,0,0,1,1,1,1,0,1,0,FALSE,FALSE,4,0.250641749089977,0,0,0,0.570534248701691,1.23547012652745,1.59118607229146e-141,-4.94065645841247e-324,0,1.79869294890903,0
0,1,0,0,1,1,1,1,0,1,0,FALSE,FALSE,4,0,2.19556760527352,0,0,0.189097941164313,1.33783270741458,1.97626258336499e-323,0,0,1.5614505362792,0
1,1,0,0,1,1,1,1,0,1,0,FALSE,FALSE,4,1.83325263036389,3.93963832429271,0,0,1.05413065878677e-172,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,0
0,0,1,0,1,1,1,1,0,1,0,FALSE,FALSE,4,0,0,3.24801777542459,0,0.161680589915273,1.28321755781496,9.88131291682493e-324,-4.94065645841247e-324,0,1.19371217169378,0
1,0,1,0,1,1,1,1,0,1,0,FALSE,FALSE,3,6.93297641653505e+74,0,1.06816898470779e+75,0,0,5.48880998281557e+73,0,0,0,7.92114929826714e-51,0
0,1,1,0,1,1,1,1,0,1,0,FALSE,FALSE,4,0,2.83730660958787e-167,3.24801777542459,0,0.161680589915273,1.28321755781496,9.88131291682493e-324,-9.88131291682493e-324,0,1.19371217169378,0
1,1,1,0,1,1,1,1,0,1,0,FALSE,FALSE,3,1.04369528180367e+74,0,1.60802931169603e+74,0,0,8.26289422839989e+72,0,0,0,2.91162751475312e-50,0
0,0,0,1,1,1,1,1,0,1,0,TRUE,TRUE,4,0,0,0,0.442865284688814,0.615230850381492,1.45042329453594,3.03007704260954e-151,4.94065645841247e-324,0,1.68114825986487,0
1,0,0,1,1,1,1,1,0,1,0,FALSE,FALSE,5,0.581255168247932,0,0,0.336253597041294,0.53513445613648,1.41743786371398,2.30106248694515e-255,0,0,1.64660043072248,0
0,1,0,1,1,1,1,1,0,1,0,TRUE,TRUE,5,0,2.27923638960532,0,0.0652934870901819,0.17496198107168,1.37509983402345,1.97626258336499e-323,4.94065645841247e-324,0,1.5294691743867,0
1,1,0,1,1,1,1,1,0,1,0,FALSE,FALSE,4,1.83325263036389,3.93963832429271,0,5.39967035993747e-209,2.84029893165098e-173,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,0
0,0,1,1,1,1,1,1,0,1,0,FALSE,FALSE,4,0,0,3.24801766146612,4.00031429272523e-07,0.161680620389157,1.28321776222727,-9.88131291682493e-324,0,0,1.19371205957985,0
1,0,1,1,1,1,1,1,0,1,0,FALSE,FALSE,3,1.33340346699627e+74,0,2.05438493076419e+74,0,0,1.0556502461648e+73,0,0,0,2.43259897164107e-50,0
0,1,1,1,1,1,1,1,0,1,0,FALSE,FALSE,4,0,8.50569165500922e-167,3.24801766224554,3.97295407665933e-07,0.161680620180729,1.28321776082919,-9.88131291682493e-324,0,0,1.19371206034665,0
1,1,1,1,1,1,1,1,0,1,0,FALSE,FALSE,3,2.70105744108708e+75,0,4.16153988004666e+75,0,0,2.13841648320611e+74,0,0,0,3.07347264258143e-51,0
0,0,0,0,0,0,0,0,1,1,0,TRUE,TRUE,2,0,0,0,0,0,0,0,0,11.8048431119118,2.39560478367278,0
1,0,0,0,0,0,0,0,1,1,0,TRUE,TRUE,2,1.40895374297549e-77,0,0,0,0,0,0,0,11.8048431119118,2.3956047836728,0
0,1,0,0,0,0,0,0,1,1,0,TRUE,TRUE,2,0,6.46220781652853e-51,0,0,0,0,0,0,11.8048431119118,2.3956047836728,0
1,1,0,0,0,0,0,0,1,1,0,TRUE,TRUE,2,5.31893834314181e-78,4.51724791377245e-51,0,0,0,0,0,0,11.8048431119118,2.3956047836728,0
0,0,1,0,0,0,0,0,1,1,0,TRUE,TRUE,2,0,0,3.32487821350546e-77,0,0,0,0,0,11.8048431119118,2.3956047836728,0
1,0,1,0,0,0,0,0,1,1,0,TRUE,TRUE,2,8.30446889987884e-78,0,1.65455193646435e-77,0,0,0,0,0,11.8048431119118,2.3956047836728,0
0,1,1,0,0,0,0,0,1,1,0,TRUE,TRUE,2,0,2.6841715341572e-51,1.58223300938252e-77,0,0,0,0,0,11.8048431119118,2.3956047836728,0
1,1,1,0,0,0,0,0,1,1,0,TRUE,TRUE,2,6.1001704198393e-78,1.80716120747857e-51,9.07145642389182e-78,0,0,0,0,0,11.8048431119118,2.3956047836728,0
0,0,0,1,0,0,0,0,1,1,0,TRUE,TRUE,2,0,0,0,2.47032822920623e-323,0,0,0,0,11.8048431119118,2.39560478367278,0
1,0,0,1,0,0,0,0,1,1,0,TRUE,TRUE,2,1.1479786824336e-77,0,0,2.47032822920623e-323,0,0,0,0,11.8048431119118,2.3956047836728,0
0,1,0,1,0,0,0,0,1,1,0,TRUE,TRUE,2,0,5.66868518266523e-51,0,2.47032822920623e-323,0,0,0,0,11.8048431119118,2.3956047836728,0
1,1,0,1,0,0,0,0,1,1,0,TRUE,TRUE,2,4.90913342826517e-78,4.14277160916233e-51,0,2.47032822920623e-323,0,0,0,0,11.8048431119118,2.3956047836728,0
0,0,1,1,0,0,0,0,1,1,0,TRUE,TRUE,2,0,0,2.6157553536095e-77,2.47032822920623e-323,0,0,0,0,11.8048431119118,2.3956047836728,0
1,0,1,1,0,0,0,0,1,1,0,TRUE,TRUE,2,7.87354878555967e-78,0,1.4310779733112e-77,2.47032822920623e-323,0,0,0,0,11.8048431119118,2.3956047836728,0
0,1,1,1,0,0,0,0,1,1,0,TRUE,TRUE,2,0,2.93210828921529e-51,1.13632130159813e-77,2.47032822920623e-323,0,0,0,0,11.8048431119118,2.3956047836728,0
1,1,1,1,0,0,0,0,1,1,0,TRUE,TRUE,2,5.62999671108955e-78,1.97371840959152e-51,7.31325385007441e-78,2.47032822920623e-323,0,0,0,0,11.8048431119118,2.3956047836728,0
0,0,0,0,1,0,0,0,1,1,0,TRUE,TRUE,2,0,0,0,0,1.48219693752374e-323,0,0,0,11.8048431119118,2.39560478367278,0
1,0,0,0,1,0,0,0,1,1,0,TRUE,TRUE,2,1.2099750767061e-77,0,0,0,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
0,1,0,0,1,0,0,0,1,1,0,TRUE,TRUE,2,0,5.94806062467954e-51,0,0,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
1,1,0,0,1,0,0,0,1,1,0,TRUE,TRUE,2,4.89652321715063e-78,4.38604642362292e-51,0,0,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
0,0,1,0,1,0,0,0,1,1,0,TRUE,TRUE,2,0,0,2.93822805231183e-77,0,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
1,0,1,0,1,0,0,0,1,1,0,TRUE,TRUE,2,7.59166508395342e-78,0,1.63192563527016e-77,0,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
0,1,1,0,1,0,0,0,1,1,0,TRUE,TRUE,2,0,2.46413561438807e-51,1.48265154282032e-77,0,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
1,1,1,0,1,0,0,0,1,1,0,TRUE,TRUE,2,5.65114053307329e-78,1.75209568161271e-51,9.09583136550119e-78,0,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
0,0,0,1,1,0,0,0,1,1,0,TRUE,TRUE,2,0,0,0,2.47032822920623e-323,1.48219693752374e-323,0,0,0,11.8048431119118,2.39560478367278,0
1,0,0,1,1,0,0,0,1,1,0,TRUE,TRUE,2,1.0229554734779e-77,0,0,2.47032822920623e-323,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
0,1,0,1,1,0,0,0,1,1,0,TRUE,TRUE,2,0,5.31623427294316e-51,0,2.47032822920623e-323,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
1,1,0,1,1,0,0,0,1,1,0,TRUE,TRUE,2,4.57674569308474e-78,4.03289003563316e-51,0,2.47032822920623e-323,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
0,0,1,1,1,0,0,0,1,1,0,TRUE,TRUE,2,0,0,2.37825115976149e-77,2.47032822920623e-323,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
1,0,1,1,1,0,0,0,1,1,0,TRUE,TRUE,2,7.27355753022362e-78,0,1.40775129137702e-77,2.47032822920623e-323,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
0,1,1,1,1,0,0,0,1,1,0,TRUE,TRUE,2,0,2.7168131792815e-51,1.09530646298537e-77,2.47032822920623e-323,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
1,1,1,1,1,0,0,0,1,1,0,TRUE,TRUE,2,5.267486785503e-78,1.91427400789676e-51,7.3440474162106e-78,2.47032822920623e-323,1.48219693752374e-323,0,0,0,11.8048431119118,2.3956047836728,0
0,0,0,0,0,1,0,0,1,1,0,TRUE,TRUE,3,0,0,0,0,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
1,0,0,0,0,1,0,0,1,1,0,TRUE,TRUE,3,1.77662062937359e-308,0,0,0,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
0,1,0,0,0,1,0,0,1,1,0,TRUE,TRUE,3,0,7.0333826979024e-193,0,0,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
1,1,0,0,0,1,0,0,1,1,0,TRUE,TRUE,3,3.91553299478114e-309,3.7758518091627e-193,0,0,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,0,1,0,0,1,0,0,1,1,0,TRUE,TRUE,3,0,0,4.71389185750057e-278,0,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
1,0,1,0,0,1,0,0,1,1,0,TRUE,TRUE,3,6.87027049264447e-309,0,1.88563352698175e-278,0,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
0,1,1,0,0,1,0,0,1,1,0,TRUE,TRUE,3,0,3.01518832605381e-193,2.24054139767125e-278,0,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
1,1,1,0,0,1,0,0,1,1,0,TRUE,TRUE,3,3.21452685383905e-309,1.40437839680757e-193,7.33944434360817e-279,0,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,0,0,1,0,1,0,0,1,1,0,TRUE,TRUE,3,0,0,0,1.48219693752374e-323,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
1,0,0,1,0,1,0,0,1,1,0,TRUE,TRUE,3,7.85358173146745e-309,0,0,1.48219693752374e-323,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
0,1,0,1,0,1,0,0,1,1,0,TRUE,TRUE,3,0,4.35013389939405e-193,0,1.48219693752374e-323,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
1,1,0,1,0,1,0,0,1,1,0,TRUE,TRUE,3,2.50089746666295e-309,2.70025197922843e-193,0,1.48219693752374e-323,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,0,1,1,0,1,0,0,1,1,0,TRUE,TRUE,3,0,0,2.07350173217145e-278,1.48219693752374e-323,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
1,0,1,1,0,1,0,0,1,1,0,TRUE,TRUE,3,4.41166313549612e-309,0,1.07712576380287e-278,1.48219693752374e-323,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
0,1,1,1,0,1,0,0,1,1,0,TRUE,TRUE,3,0,2.43031096163839e-193,1.0980470123371e-278,1.48219693752374e-323,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
1,1,1,1,0,1,0,0,1,1,0,TRUE,TRUE,3,2.2941478438197e-309,1.26058413995656e-193,4.56880525774972e-279,1.48219693752374e-323,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,0,0,0,1,1,0,0,1,1,0,TRUE,TRUE,3,0,0,0,0,1.48219693752374e-323,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
1,0,0,0,1,1,0,0,1,1,0,TRUE,TRUE,3,9.63986010714296e-309,0,0,0,1.48219693752374e-323,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
0,1,0,0,1,1,0,0,1,1,0,TRUE,TRUE,3,0,4.83409884196981e-193,0,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
1,1,0,0,1,1,0,0,1,1,0,TRUE,TRUE,3,2.70159389817934e-309,3.14110191635986e-193,0,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,0,1,0,1,1,0,0,1,1,0,TRUE,TRUE,3,0,0,3.29328697046449e-278,0,1.48219693752374e-323,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
1,0,1,0,1,1,0,0,1,1,0,TRUE,TRUE,3,4.33182975105719e-309,0,1.46843532564195e-278,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,1,1,0,1,1,0,0,1,1,0,TRUE,TRUE,3,0,2.01327199996242e-193,1.30471433515766e-278,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
1,1,1,0,1,1,0,0,1,1,0,TRUE,TRUE,3,2.35759688888862e-309,1.21768352056197e-193,6.41944472354232e-279,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,0,0,1,1,1,0,0,1,1,0,TRUE,TRUE,3,0,0,0,1.48219693752374e-323,1.48219693752374e-323,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
1,0,0,1,1,1,0,0,1,1,0,TRUE,TRUE,3,5.29106608643159e-309,0,0,1.48219693752374e-323,1.48219693752374e-323,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
0,1,0,1,1,1,0,0,1,1,0,TRUE,TRUE,3,0,3.30554717272331e-193,0,1.48219693752374e-323,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
1,1,0,1,1,1,0,0,1,1,0,TRUE,TRUE,3,1.85818948209447e-309,2.32756817018596e-193,0,1.48219693752374e-323,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,0,1,1,1,1,0,0,1,1,0,TRUE,TRUE,3,0,0,1.60392987935087e-278,1.48219693752374e-323,1.48219693752374e-323,2.675179436551,0,0,19.0978977786287,2.09081460288819,0
1,0,1,1,1,1,0,0,1,1,0,TRUE,TRUE,3,3.30854661296346e-309,0,9.44316774769342e-279,1.48219693752374e-323,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,1,1,1,1,1,0,0,1,1,0,TRUE,TRUE,3,0,1.7380493102584e-193,7.10873278941582e-279,1.48219693752374e-323,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
1,1,1,1,1,1,0,0,1,1,0,TRUE,TRUE,3,1.76138176965583e-309,1.11060552694348e-193,4.08123032202211e-279,1.48219693752374e-323,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,0,0,0,0,0,1,0,1,1,0,TRUE,TRUE,2,0,0,0,0,0,0,9.88131291682493e-324,0,11.8048431119118,2.39560478367278,0
1,0,0,0,0,0,1,0,1,1,0,TRUE,TRUE,2,1.45745180842694e-77,0,0,0,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,1,0,0,0,0,1,0,1,1,0,TRUE,TRUE,2,0,6.64255822598873e-51,0,0,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,1,0,0,0,0,1,0,1,1,0,TRUE,TRUE,2,5.46030866873934e-78,4.56739286298645e-51,0,0,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,0,1,0,0,0,1,0,1,1,0,TRUE,TRUE,2,0,0,3.4519881227218e-77,0,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,0,1,0,0,0,1,0,1,1,0,TRUE,TRUE,2,8.32705755508781e-78,0,1.69266186561472e-77,0,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,1,1,0,0,0,1,0,1,1,0,TRUE,TRUE,2,0,2.56937164188057e-51,1.70324954904481e-77,0,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,1,1,0,0,0,1,0,1,1,0,TRUE,TRUE,2,6.18211205907135e-78,1.74378998234747e-51,9.49849077868884e-78,0,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,0,0,1,0,0,1,0,1,1,0,TRUE,TRUE,2,0,0,0,2.47032822920623e-323,0,0,9.88131291682493e-324,0,11.8048431119118,2.39560478367278,0
1,0,0,1,0,0,1,0,1,1,0,TRUE,TRUE,2,1.13534027357882e-77,0,0,2.47032822920623e-323,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,1,0,1,0,0,1,0,1,1,0,TRUE,TRUE,2,0,5.63301311301049e-51,0,2.47032822920623e-323,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,1,0,1,0,0,1,0,1,1,0,TRUE,TRUE,2,4.94656878394292e-78,4.11939801262098e-51,0,2.47032822920623e-323,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,0,1,1,0,0,1,0,1,1,0,TRUE,TRUE,2,0,0,2.59532533451497e-77,2.47032822920623e-323,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,0,1,1,0,0,1,0,1,1,0,TRUE,TRUE,2,7.81931042868453e-78,0,1.43223863253334e-77,2.47032822920623e-323,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,1,1,1,0,0,1,0,1,1,0,TRUE,TRUE,2,0,2.86908367872752e-51,1.1602353879505e-77,2.47032822920623e-323,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,1,1,1,0,0,1,0,1,1,0,TRUE,TRUE,2,5.63991414086762e-78,1.93438694966532e-51,7.44980607005049e-78,2.47032822920623e-323,0,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,0,0,0,1,0,1,0,1,1,0,TRUE,TRUE,2,0,0,0,0,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.39560478367278,0
1,0,0,0,1,0,1,0,1,1,0,TRUE,TRUE,2,1.21518825418346e-77,0,0,0,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,1,0,0,1,0,1,0,1,1,0,TRUE,TRUE,2,0,5.99203544881124e-51,0,0,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,1,0,0,1,0,1,0,1,1,0,TRUE,TRUE,2,4.95595549348889e-78,4.41132886368132e-51,0,0,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,0,1,0,1,0,1,0,1,1,0,TRUE,TRUE,2,0,0,2.98250288590873e-77,0,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,0,1,0,1,0,1,0,1,1,0,TRUE,TRUE,2,7.53333172850942e-78,0,1.66435152724809e-77,0,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,1,1,0,1,0,1,0,1,1,0,TRUE,TRUE,2,0,2.35243043359836e-51,1.56113483891439e-77,0,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,1,1,0,1,0,1,0,1,1,0,TRUE,TRUE,2,5.67194906695922e-78,1.69364975594837e-51,9.47764807154347e-78,0,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,0,0,1,1,0,1,0,1,1,0,TRUE,TRUE,2,0,0,0,2.47032822920623e-323,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.39560478367278,0
1,0,0,1,1,0,1,0,1,1,0,TRUE,TRUE,2,1.0006382638863e-77,0,0,2.47032822920623e-323,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,1,0,1,1,0,1,0,1,1,0,TRUE,TRUE,2,0,5.2450707550441e-51,0,2.47032822920623e-323,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,1,0,1,1,0,1,0,1,1,0,TRUE,TRUE,2,4.57484808133794e-78,4.00102820818071e-51,0,2.47032822920623e-323,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,0,1,1,1,0,1,0,1,1,0,TRUE,TRUE,2,0,0,2.3430577449681e-77,2.47032822920623e-323,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
1,0,1,1,1,0,1,0,1,1,0,TRUE,TRUE,2,7.17406675936337e-78,0,1.40752755268001e-77,2.47032822920623e-323,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
0,1,1,1,1,0,1,0,1,1,0,TRUE,TRUE,2,0,2.64451810410046e-51,1.11129610093809e-77,2.47032822920623e-323,1.48219693752374e-323,0,9.88131291682493e-324,0,11.8048431119118,2.3956047836728,0
